Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs
, cops  bastards  liberalism asks    defundthepolice abolishice    ckkjhtvk7s,crash,1st_Reduce_Harm,2021-03-24T12:29:19.000Z,Wed Mar 24 12:29:19 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://www.forbes.com/sites/nicksibilla/2021/03/23/biden-administration-urges-supreme-court-to-let-cops-enter-homes-and-seize-guns-without-a-warrant/amp/?__twitter_impression=true ,2,0,,
,blacklivesmattera                              saytheirnames indigenouslivesmatter defundthepolice balancethefunding endsarsa                              uyghurlivesmatter abolishice farmersprotest enoughisenough stopasianhate,,MRawl3,2021-03-24T12:24:54.000Z,Wed Mar 24 12:24:54 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,11,0,,
,whereprotest atlanta atlantaprotest freeeva abolishice    bnrdc5qn8u,resurgens collective,ResurgensC,2021-03-24T11:56:37.000Z,Wed Mar 24 11:56:37 +0000 2021,7,5,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,4,1,photo,https://pbs.twimg.com/media/ExPivJ9WYAEsoMP.jpg
,thehill vp close  concentrationcamps abolishice,ja bip,bip_ja,2021-03-24T05:12:35.000Z,Wed Mar 24 05:12:35 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,2,2,,
,cut funding  prosecutoras offices abolishice end immigration detention  mandate legal immigration status priority  ice detainees   families eliminate civil commitment,the road to abolition,TENDEMANDS,2021-03-24T03:56:14.000Z,Wed Mar 24 03:56:14 +0000 2021,3,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,1,0,,
,potus   talk    closing  ice detention centers abolishice    fnmeiw5vbt,sven the antifa cat,SvenAntifaCat,2021-03-24T03:50:43.000Z,Wed Mar 24 03:50:43 +0000 2021,4,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,1,1,photo,https://pbs.twimg.com/media/ExNzdRwVoAAu4nJ.jpg
, la neveragain  judge  ordering ice  answer   crimes  releasing martin vargas   death bed  lying   immigration lawyers   whereabouts shutdownadelanto abolishice jewsagainstgeo    q193r32yqg,unhealthy for sensitive groups,MaximalistaC,2021-03-24T03:37:21.000Z,Wed Mar 24 03:37:21 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.law360.com/immigration/articles/1367485/ice-ordered-to-answer-for-covid-19-death-listed-as-release ,3,0,,
, judge  ordering ice  answer   crimes  releasing martin vargas   death bed  lying   immigration lawyers   whereabouts shutdownadelanto abolishice jewsagainstgeo    q193r32yqg,never again action aa los angeles,LA_NeverAgain,2021-03-24T03:35:31.000Z,Wed Mar 24 03:35:31 +0000 2021,3,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.law360.com/immigration/articles/1367485/ice-ordered-to-answer-for-covid-19-death-listed-as-release ,3,0,,
, mirandaas right     call  synonym kidsincages abolishice freemigrantchildren msw52170    1upr0jwfrc,a e,TunanTcaminanT,2021-03-24T03:32:18.000Z,Wed Mar 24 03:32:18 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/EvQyDG-VIAA4QgJ.jpg
,today years ago ice wrongfully detained  father  hurt  forever exist within  iam traumatized abolishice imissyoudad,yoagottie perucha,itsyo_qottieboo,2021-03-24T03:28:03.000Z,Wed Mar 24 03:28:03 +0000 2021,7,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,,
,hudson county prosecutoras office investigating two employees  aoffensive  sickening commentsa    eyfgrnkwcx awesome    defundpolice abolishice abolishprison  whitesupremacy continues unabated,green party of new jersey makebillionairesnervous,GreenPartyofNJ,2021-03-24T03:20:54.000Z,Wed Mar 24 03:20:54 +0000 2021,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://www.nj.com/hudson/2021/03/hudson-county-prosecutors-office-investigating-two-employees-for-offensive-and-sickening-comments.html ,4,0,,
, happyfeminist  abolishice isnat extreme creating  ,unimpressed,chilltadpole,2021-03-24T02:04:29.000Z,Wed Mar 24 02:04:29 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,,
,thedemocrats pretending   heroes since revolutionnow abolishice acab guillotine    2ovigtdplr,josanna,Josanna16,2021-03-24T02:01:19.000Z,Wed Mar 24 02:01:19 +0000 2021,1,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,5,1,photo,https://pbs.twimg.com/media/ExNafQIWgAEZj4y.jpg
,itas possible    happen abolishice    p6nlentibh,cancelrent,alejandro415sf,2021-03-24T01:50:27.000Z,Wed Mar 24 01:50:27 +0000 2021,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/s_phia_/status/1374398754011320327 ,1,0,,
,abolishice abolishcbp,freechildrenofearth,FreeChildrenDC,2021-03-24T00:54:44.000Z,Wed Mar 24 00:54:44 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,2,0,,
, liberatedwa hb1090  bill banning private  profit prisons  detention centers  washington  passed    necessary committees  means      voted    senate floor abolishice freethemall shutdownnwdc    7hpcjwwjsz,hailey,okayhailey,2021-03-24T00:17:51.000Z,Wed Mar 24 00:17:51 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/ExNCVi3UUAYio6P.jpg
,hb1090  bill banning private  profit prisons  detention centers  washington  passed    necessary committees  means      voted    senate floor abolishice freethemall shutdownnwdc    7hpcjwwjsz,liberated voices wa,liberatedWA,2021-03-24T00:15:48.000Z,Wed Mar 24 00:15:48 +0000 2021,3,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,3,0,photo,https://pbs.twimg.com/media/ExNCVi3UUAYio6P.jpg
